,SearchTerm,BusinessName,PotentialRelatedCompany,UBINumber,BusinessId,Address,Status,Principals,isMatch,notes
197,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,MOONSHOT PARTNERS LLC,604 010 022,830233,"601 UNION ST STE 3200, SEATTLE, WA, 98101-3949, UNITED STATES",Active,"['BEN MAGNANO', 'BRIAN MORFITT', 'DAN LEVITAN', 'KELLY STERLING', 'KEN LANGONE', 'NADER NAINI', 'NATHAN EVERY', 'STEVE BAILEY', 'THOMAS MCGILL']",,
198,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,MAVERON LLC,601 847 195,322756,"411 1ST AVE S, SUITE 600, SEATTLE, WA, 98104-3847, UNITED STATES",Active,['DAN LEVITAN'],,
199,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,MAVERON GENERAL PARTNER LLC,602 533 976,202454,,Terminated,"['DAN LEVITAN', 'PETER MCCORMICK']",,
200,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,MAVERON GENERAL PARTNER III LLC,602 436 513,840101,"411 1ST AVE S #600, SEATTLE, WA, 98104, UNITED STATES",Terminated,['DAN LEVITAN'],,
201,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,MAVERON GENERAL PARTNER 2000 LLC,602 533 973,835609,"411 1ST AVE S, STE 600, SEATTLE, WA, 98104-2860, UNITED STATES",Withdrawn,"['DAN LEVITAN', 'PETER MCCORMICK']",,
202,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"DEXTER REAL ESTATE ASSOCIATES, LLC",602 710 392,653453,"203 DEXTER AVE N, SEATTLE, WA, 98109-5105, UNITED STATES",Active,"['BS&G INC', 'DAN LEVITAN', 'STACEY WINSTON-LEVITAN']",,
203,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,BROTHERS FOR LIFE,602 113 203,589661,"270 S HANFORD ST STE 207, SEATTLE, WA, 98134-1940, UNITED STATES",Active,"['ADAM CHAIM LEVINE', 'DAN LEVITAN']",,
204,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,ARIVALE INC.,603 370 002,555571,"710 2ND AVE STE 410, SEATTLE, WA, 98104-1761, UNITED STATES",Terminated,"['BOB NELSEN', 'BRETT MILLER', 'CLAYTON LEWIS', 'DAN LEVITAN', 'NATHAN PRICE', 'TERRY MCGUIRE', 'TIM KILGALLON']",,
205,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,THE UNIVERSITY OF WASHINGTON FOUNDATION,601 148 244,1024555,"407 GERBERDING HALL UW, SEATTLE, WA, 98195-0001, UNITED STATES",Active,"['KEN DENMAN', 'LISA SIMONYI', 'MARY GRESCH', 'PATRICK CRUMB']",,
206,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"AURASERV COMMUNICATIONS, INC.",602 044 313,553244,,Terminated,"['KEN DENMAN', 'SETH NEIMAN']",,
207,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"PEDIATRIC ASSOCIATES, INC., P.S.",179 023 800,380812,"2475 140TH AVE NE BLDG C, BELLEVUE, WA, 98005-1892, UNITED STATES",Active,"['ALEXANDER HILL', 'AMBER ANDERSON', 'AMI MEHTA', 'AMY CARTER', 'BRANDI IRWIN', 'BRETT VANDENBERG', 'BRIANNA LABEL', 'CASSANDRA BEAULIEU', 'DAVID REUTER', 'DOMINIQUE MARION', 'ELIZABETH BROWDER', 'ELLEN LAMPE', 'EMILIE WEIGEL', 'EMILY SHOWMAN', 'ERICA CANNELL', 'EVA HONG', 'FIONA MCCONNELL', 'GWEN SEAVER', 'HIROKO DAVID', 'HOLLY GINSBERG', 'IRENE HWANG', 'IRENE THAM', 'JAMES CHATTRA', 'JEAN SAHS', 'JEFF LANDESBERG', 'JERVIS BELARMINO', 'JILL BRUBAKER', 'JOYCE WU', 'JULIE WEN', 'KAISERA ZUBAIR', 'KATE HALAMAY', 'KATHARINE COREY', 'KATHERINE KOSS', 'KATHRINE RYAN', 'LAURIE WILLIAMS', 'LINDA HUNG', 'LORENA SHIH', 'MARY RODGERS', 'MEGAN KULLNAT', 'MICHAEL GEORGE', 'MONA CHHABRA', 'PAMELA LABORDE', 'PARIKSHA PATWARI', 'PIA MATSUNO', 'RANDY ( RANDALL) UYENO', 'RICHARD KEELER', 'ROBERT LU', 'ROBERT ROSKIN', 'ROBIN GRAHAM', 'ROSSANA PALOMINO', 'RUTH CROSBY', 'SANDRA SJOBERG', 'SARA BENDA', 'STEPHANIE BRUNNER', 'STEVEN SCHIEBEL', 'T CLAUDSON', 'TIFFANY SPANIER', 'TRACEY HOWSON', ""TRACIE O'NEILL""]",,
208,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,THE BETCHER FAMILY FOUNDATION,602 017 857,464668,"2000 ALASKAN WAY APT 550, SEATTLE, WA, 98121-2143, UNITED STATES",Delinquent,"['CASSANDRA DELAUNE', 'NANCY BETCHER', 'PAM SUTTON', 'SUSAN BETCHER']",,
209,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,CLEANTECH ALLIANCE WASHINGTON,602 718 250,79926,"1301 5TH AVE STE 1500, SEATTLE, WA, 98101-2632, UNITED STATES",Active,"['AARON BLOCK', 'AARON FEAVER', 'ANGELA BECKER-DIPPMANN', 'BEN MAYER', 'BILL MCSHERRY', 'BRIAN WEED RUSS', 'BRIAN YOUNG', 'BS&G, INC.', 'CALLIE BENDICKSON', 'CAM LEHOUILLIER', 'CHRIS AJEMIAN', 'CLARENCE CLIPPER', 'COREY MCDANIEL', 'CRAIG HUSA', 'CURTIS A KIRKEBY', 'DANA WIDMER QUIEL', 'DANIEL SCHWARTZ', 'DAVE CURRY', 'DAVID ALLEN', 'DAVID ALLEN', 'DAVID BENSON', 'DAVID LOGSDON', 'DAVID SILVA JARED', 'ERIC MOE', 'ERIC MOE KROON', 'GARRY CLARK', 'GRAHAM EVANS', 'JAMES MOTHERSBAUGH', 'JASON HERBERT', 'JASON PURACAL', 'JENNIFER OLSEN', 'JESSIE BARTON', 'JIM GRAZKO', 'JIMMY JIA', 'JODIE GUTHRIE', 'JOHN KANE', 'JOSH SWEERE', 'JULIE BENNION', 'KEITH VANDERZANDEN', 'KIMBERLY JOHNSTON', 'KIRT W MONTAGUE', 'LEIF ELGETHUN', 'MARK STOCKTON', 'MATT WEGWORTH', 'MCKINSEY LYON', 'MONICA BRUMMER', 'NATHAN ORME', 'PETER BREHM', 'REEVES CLIPPARD', 'RICK LUEBBE', 'STEPHANIE WRIGHT', 'STEPHEN BAY', 'STEVEN KLEIN', 'SUSAN BETCHER', 'SUSAN CHAMPLAIN', 'TATSUYA (TED) FUSE', 'THOMAS REDD', 'TIM BOTKIN', 'TIMOTHY ZENK', 'VIRGINIA EMERY', 'WILL EINSTEIN']",,
210,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"BETCHER PROPERTIES, INC.",602 020 651,57223,"2707 MOORELANDS DR NW, GIG HARBOR, WA, 98335-5807, UNITED STATES",Administratively Dissolved,"['CASSANDRA DELAUNE', 'PAMELA SUTTON', 'SUSAN BETCHER']",,
211,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,BETCHER INVESTORS LLC,602 020 650,583651,"2707 MOORELANDS DR NW, GIG HARBOR, WA, 98335-5807, UNITED STATES",Administratively Dissolved,"['CASSANDRA DELAUNE', 'PAM SUTTON', 'SUSAN BETCHER']",,
212,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"POR QUE NO, LLC",604 269 782,1209867,"1100 BELLEVUE WAY NE STE 8A-243, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,"['JOEL FRENCH', 'LPSL CORPORATE SERVICES INC', 'SUZANNE FRENCH']",,
213,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"OUTBOUND AI, INC.",604 721 037,1434312,"999 3RD AVE FL 33, SEATTLE, WA, 98104-4019, UNITED STATES",Active,"['JEFF JONES', 'JOEL FRENCH', 'STEAD BURWELL', 'TIM PORTER']",,
214,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"NEVER SAYS NO, LLC",604 955 980,1593011,"1100 BELLEVUE WAY NE STE 8A-243, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,"['JOEL FRENCH', 'LPSL CORPORATE SERVICES, INC.']",,
215,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"NEPHALIOS GROUP, LLC",602 354 751,834746,"1100 BELLEVUE WAY NE STE 8A-243, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,"['JOEL FRENCH', 'JOEL FRENCH', 'SUZANNE FRENCH']",,
216,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"FRENCH CONNECTION, LLC",604 857 435,1526363,"1100 BELLEVUE WAY NE STE 8A243, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,"['JOEL FRENCH', 'LPSL CORPORATE SERVICES, INC.']",,
217,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"FC-OHANA-K, LLC",604 860 733,1526369,"1100 BELLEVUE WAY NE STE 8A-243, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,"['JOEL FRENCH', 'LPSL CORPORATE SERVICES, INC.']",,
218,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,FC ADVISORS LLC,603 015 424,178794,"14150 NE 20TH ST #458, BELLEVUE, WA, 98007, UNITED STATES",Inactive,"['BRETT SMITH', 'JOEL FRENCH']",,
219,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,"CADENCE LANE, LLC",604 856 153,1526365,"1100 BELLEVUE WAY NE STE 8A243, BELLEVUE, WA, 98004-4280, UNITED STATES",Active,"['JOEL FRENCH', 'LPSL CORPORATE SERVICES, INC.']",,
220,1415 WESTERN LLC,1415 WESTERN LLC,URBAN VENTURES I LLC,604 046 244,1043697,"2607 2ND AVE STE  300, SEATTLE, WA, 98121, UNITED STATES",Administratively Dissolved,"['MARC ANGELILLO', 'MARK FLIPPO', 'RAFAEL PASCUALY', 'THOMAS LINDQUIST', 'TIMOTHY CAVANAUGH']",,
221,1415 WESTERN LLC,1415 WESTERN LLC,TSC 4 LLC,604 360 742,1246916,"999 N NORTHLAKE WAY, SUITE 200, SEATTLE, WA, 98103-3422, UNITED STATES",Active,"['TIMOTHY CAVANAUGH', 'TIMOTHY CAVANAUGH']",,
222,1415 WESTERN LLC,1415 WESTERN LLC,"SUNSHINE CAPITAL, L.L.C.",601 999 000,1045826,"999 N NORTHLAKE WAY, SUITE 200, SEATTLE, WA, 98103-3422, UNITED STATES",Active,['TIMOTHY CAVANAUGH'],,
223,1415 WESTERN LLC,1415 WESTERN LLC,"SUNSHINE CAPITAL II, LLC",602 662 939,959748,"999 N NORTHLAKE WAY STE 200, SEATTLE, WA, 98121, UNITED STATES",Active,"['GEORGE RUSSELL JR', 'TIMOTHY CAVANAUGH']",,
224,1415 WESTERN LLC,1415 WESTERN LLC,"STREAM REAL ESTATE, LLC",602 238 804,1152654,"999 N NORTHLAKE WAY STE 200, SEATTLE, WA, 98103-3422, UNITED STATES",Active,"['MARC ANGELILLO', 'MARK FLIPPO', 'RAFAEL PASCUALY', 'TIMOTHY CAVANAUGH', 'TOM LINDQUIST']",,
225,1415 WESTERN LLC,1415 WESTERN LLC,"STAR EQUITY MANAGEMENT, LLC",602 253 293,453633,"999 N NORTHLAKE WAY, SUITE 200, SEATTLE, WA, 98103-3422, UNITED STATES",Active,['TIMOTHY CAVANAUGH'],,
226,1415 WESTERN LLC,1415 WESTERN LLC,SPOTTED PONY LLC,602 685 965,1016501,,Administratively Dissolved,['TIMOTHY CAVANAUGH'],,
227,1415 WESTERN LLC,1415 WESTERN LLC,RT MANAGEMENT LLC,602 986 272,1146745,"3025 HARBORVIEW DR, GIG HARBOR, WA, 98335, UNITED STATES",Active,['TIMOTHY CAVANAUGH'],,
228,1415 WESTERN LLC,1415 WESTERN LLC,"RIVC II, LLP",601 981 949,258725,"999 N NORTHLAKE WAY, 200, SEATTLE, WA, 98103-3422, UNITED STATES",Active,['TIMOTHY CAVANAUGH'],,
229,1415 WESTERN LLC,1415 WESTERN LLC,"QUALITAS, LLC",603 135 015,893821,"1130 ANDOVER PARK E, TUKWILA, WA, 98188-3903, UNITED STATES",Active,"['DOUGLAS STEWART', 'TIMOTHY CAVANAUGH']",,
230,1415 WESTERN LLC,1415 WESTERN LLC,"NAIDA, L.L.C.",602 024 991,859712,"4616 25TH AVE NE # 770, SEATTLE, WA, 98105-4183, UNITED STATES",Active,"['SARAH CAVANAUGH', 'TIMOTHY CAVANAUGH']",,
231,1415 WESTERN LLC,1415 WESTERN LLC,DUNE LAKES HOMEOWNERS' ASSOCIATION,602 314 385,658811,"8540 DUNE LAKE RD SE, MOSES LAKE, WA, 98837-8228, UNITED STATES",Administratively Dissolved,"['ANDREW OSTENBERG', 'DENNIS MITTELSTAEDT', 'DIANNA PFEIFER', 'LANCE SMITH', 'SHERI JACOBSEN', 'TIMOTHY CAVANAUGH']",,
232,1415 WESTERN LLC,1415 WESTERN LLC,"CREEK V, LLC",602 386 856,1107300,"2505 3RD AVE STE 200, SEATTLE, WA, 98121, UNITED STATES",Administratively Dissolved,"['TIMOTHY CAVANAUGH', 'TIMOTHY CAVANAUGH']",,
233,1415 WESTERN LLC,1415 WESTERN LLC,"CREEK IV, LLC",602 386 854,127381,"2505 3RD AVE STE 200, SEATTLE, WA, 98121, UNITED STATES",Administratively Dissolved,"['TIMOTHY CAVANAUGH', 'TIMOTHY CAVANAUGH']",,
234,1415 WESTERN LLC,1415 WESTERN LLC,"CREEK II, LLC",602 386 850,632272,"2505 3RD AVE STE 200, SEATTLE, WA, 98121, UNITED STATES",Inactive,"['TIMOTHY CAVANAUGH', 'TIMOTHY CAVANAUGH']",,
235,1415 WESTERN LLC,1415 WESTERN LLC,2940 FAIRVIEW LLC,604 106 401,37498,"2607 2ND AVE STE 300, SEATTLE, WA, 98121, UNITED STATES",Administratively Dissolved,"['MARC ANGELILLO', 'RALPH PASCUALY', 'THOMAS LINDQUIST', 'TIMOTHY CAVANAUGH']",,
236,1415 WESTERN LLC,1415 WESTERN LLC,1415 WESTERN LLC,603 397 806,762885,"4616 25TH AVE NE, #773, SEATTLE, WA, 98105-4183, UNITED STATES",Active,['TIMOTHY CAVANAUGH'],,
237,VIRGINIA STREET JOINT VENTURE LLC,VIRGINIA STREET JOINT VENTURE LLC,VIRGINIA STREET JOINT VENTURE LLC,604 063 765,1082783,"2107 ELLIOTT AVE STE 303, SEATTLE, WA, 98121-2159, UNITED STATES",Active,['THIRD AND VIRGINIA HOLDINGS LLC'],,
238,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,"VANDARA, INC.",603 177 719,1066761,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
239,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,TRURO LLC,604 168 319,496168,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
240,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,SCHNITZER FAMILY INVESTMENT LLC,601 840 559,414775,,Inactive,['DANNY SCHNITZER'],,
241,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,RAINIER CAPITAL MANAGEMENT LLC,602 154 399,913056,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
242,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,PORT ORCHARD NORTH AIRPARK ASSOCIATION,602 331 793,940463,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
243,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,PINNACLE HOLDING LLC,601 905 445,386742,"11221 PACIFIC WHY SW, LAKEWOOD, WA, 98499, UNITED STATES",Administratively Dissolved,"['DANNY SCHNITZER', 'STEVE GRIFFITHS']",,
244,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,"HEPNER, INC.",603 177 727,752312,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
245,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,GIG HARBOR NORTH HANGAR CLUB,601 128 786,714700,,Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
246,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,GIG HARBOR NORTH AIRSTRIP ASSOCIATION,601 128 784,183646,,Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
247,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,FUNDY BAY LLC,604 164 277,705086,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
248,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,ELHI RIM LLC,604 282 804,1207296,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,"['ANN SCHNITZER', 'DANNY SCHNITZER', 'JOHN DORMAN', 'SFI HOLDING LLC']",,
249,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,EDGEMARK LLC,604 750 871,1459473,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
250,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,DAR - MERCER ISLAND LLC,602 598 747,649538,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499, UNITED STATES",Administratively Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER', 'DANNY SCHNITZER', 'RYAN SCHNITZER', 'RYAN SCHNITZER']",,
251,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,CAPE BRETON LLC,604 166 521,89834,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499, UNITED STATES",Voluntarily Dissolved,"['ANN SCHNITZER', 'DANNY SCHNITZER']",,
252,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,602 253 701,95495,,Administratively Dissolved,['DANNY SCHNITZER'],,
253,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,4-20 PROPERTIES 1 LLC,604 273 070,1200919,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Voluntarily Dissolved,"['4-20 HOLDING LLC', 'ANN SCHNITZER', 'DANNY SCHNITZER']",,
254,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,YELM CREEK ESTATES HOMEOWNERS ASSOCIATION,603 227 911,1082432,"11221 PACIFIC HWY SW, GIG HARBOR, WA, 98335, UNITED STATES",Active,"['ANN C SCHNITZER', 'DANNY R SCHNITZER']",,
255,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,WLC LLC,604 155 627,1089221,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
256,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,THREE FORKS LLC,604 157 304,1074474,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
257,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,"SUN OUTDOOR ADVERTISING, L.L.C.",602 313 759,979363,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
258,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,SFI CAPITAL LLC,602 154 396,929579,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
259,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,"RAINIER EVERGREEN, INC.",600 175 627,934817,"11221 PACIFIC HWY SW, TACOMA, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
260,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,RAINIER CAPITAL GROUP LLC,602 154 401,897578,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
261,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,"PORT ORCHARD AIRPORT, INC.",601 433 328,894949,"11221 PACIFIC HWY SW, TACOMA, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
262,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,MISSOURI LLC,604 160 919,336194,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
263,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,MARLEE APARTMENTS LLC,604 086 448,1131667,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
264,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,LV PALMS LLC,603 082 763,308541,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Voluntarily Dissolved,"['ANN C SCHNITZER', 'DANNY R SCHNITZER']",,
265,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,LOHII LLC,602 637 038,817887,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,"['DANNY R SCHNITZER', 'WSOS RAINIER CAPITAL MANAGEMENT LLC']",,
266,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,JOHANNESBURG LLC,603 351 239,757507,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
267,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,FAIRFAX LLC,604 154 333,172566,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
268,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,CARBON GLACIER CLUB LLC,602 356 345,87920,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,"['ANN SCHNITZER', 'DANNY R SCHNITZER']",,
269,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,BIGHORN MT LLC,604 168 968,64244,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
270,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,BEAVERHEAD LLC,604 157 996,573998,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
271,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,"9555 SOUTHEAST, LLC",602 566 624,9706,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
272,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,4TH AVENUE BLDG LLC,604 065 660,95496,"11221 PACIFIC HWY SW, LAKEWOOD, WA, 98499-5170, UNITED STATES",Active,['DANNY R SCHNITZER'],,
273,4&U COMMERCIAL LLC,4&U COMMERCIAL LLC,PSG3 LLC,604 927 574,1570561,"1505 5TH AVE STE 600, SEATTLE, WA, 98101-1678, UNITED STATES",Active,"['MATT ROSAUER', 'SEAN K GRIFFEE']",,
274,4&U COMMERCIAL LLC,4&U COMMERCIAL LLC,PSG S&L L.L.C.,602 787 460,908423,"5825 221ST PL SE STE 200, ISSAQUAH, WA, 98027-8927, UNITED STATES",Active,"['MATT ROSAUER', 'ROBERT SEIDEL']",,
275,4&U COMMERCIAL LLC,4&U COMMERCIAL LLC,PINE STREET GROUP L.L.C.,602 094 622,905081,"1505 5TH AVE, SUITE 600, SEATTLE, WA, 98101-1678, UNITED STATES",Active,['MATT ROSAUER'],,
276,4&U COMMERCIAL LLC,4&U COMMERCIAL LLC,PINE STREET ASSOCIATES III L.L.C.,602 754 769,879596,"5825 221ST PL SE STE 200, ISSAQUAH, WA, 98027-8927, UNITED STATES",Active,"['MATT GRIFFIN', 'MATT ROSAUER']",,
277,4&U COMMERCIAL LLC,4&U COMMERCIAL LLC,4&U COMMERCIAL LLC,604 924 093,1570750,"1505 5TH AVE STE 600, SEATTLE, WA, 98101-1678, UNITED STATES",Active,"['MATT ROSAUER', 'SEAN K GRIFFEE']",,
278,FANA DOYLE LLC,FANA DOYLE LLC,"VELOCITEL MANAGEMENT SERVICES, INC.",602 058 916,1047717,,Terminated,"['AVY STEIN', 'CHRIS BOEHM', 'JAMES ESTES', 'JOHN POWERS', 'ROBERT FROETSCHER', 'RONALD BLAKE', 'STEPHEN CHIOTTI']",,
279,FANA DOYLE LLC,FANA DOYLE LLC,"REDLINE RECOVERY SERVICES, LLC",602 297 229,406787,,Terminated,"['GREG PAULO', 'HOWARD GIBBS', 'JOHN POWERS', 'LARRY BURKE', 'MICHAEL FLETCHER']",,
280,FANA DOYLE LLC,FANA DOYLE LLC,"POWERS GROUP, INC. DBA POWERS INSURANCE AND RISK MANAGEMENT, INC.",604 759 784,1462584,"6825 CLAYTON AVE STE 200, SAINT LOUIS, MO, 63139-3749, UNITED STATES",Active,"['ELIZABETH POWERS', 'HENRY POWERS', 'JOHN POWERS', 'PIERCE POWERS']",,
281,FANA DOYLE LLC,FANA DOYLE LLC,POWERS & ASSOCIATES INC.,602 898 396,1141997,"1224 W RIVERSIDE AVE APT 508, SPOKANE, WA, 99201, UNITED STATES",Active,['JOHN POWERS'],,
282,FANA DOYLE LLC,FANA DOYLE LLC,P R PAINTING COMPANY,602 054 783,370188,,Terminated,"['JANE ZDUNEK', 'JOHN POWERS', 'JORGE RETANA']",,
283,FANA DOYLE LLC,FANA DOYLE LLC,OLYMPIC FINANCE DEVELOPMENT AUTHORITY,603 003 549,381355,"PO BOX 1085, PORT ANGELES, WA, 98362, UNITED STATES",Administratively Dissolved,"['JOHN POWERS', 'LINDA ROTMARK', 'MARTY GAY', 'MATT MATAYOSHI', 'RANDY JOHNSON', 'ROB DREXLER']",,
284,FANA DOYLE LLC,FANA DOYLE LLC,MOUNT BALDY L.L.C.,602 017 059,849628,"1179 N BAUER ROAD, RITZVILLE, WA, 99169, UNITED STATES",Active,"['JOHN POWERS', 'SALLY POWERS']",,
285,FANA DOYLE LLC,FANA DOYLE LLC,JPSD CAPITAL LLC,604 061 457,759914,"17246 SE 46TH ST, BELLEVUE, WA, 98006, UNITED STATES",Active,['JOHN POWERS'],,
