,OSEBuildingID,BuildingName,Total_sqft,sq_ft_classification,LargestPropertyUseType OSE,SecondLargestPropertyUseType OSE,ThirdLargestPropertyUseType OSE,year,expected_baseline,expected_baseline_ghgi,city_ghgi_target,compliant_ghgi,compliant_emissions,compliance_status,compliance_fees
1400,21737,CANADAY HOUSE,36389,D,Multifamily Housing,,,2040.0,1305.3410999999999,0.03587185962790953,0.1461083984375,0.03587185962790953,1305.3410999999999,Yes,90972.5
1401,21741,MIRABELLA RETIREMENT COMMUNITY,49559,D,Multifamily Housing,,,2040.0,131400.0056,2.6513853306160335,0.1461083984375,0.1461083984375,7240.986118164063,No,123897.5
1402,21742,BREWSTER APTS,726000,A,Senior Living Community,,,2040.0,1170893.5145999999,1.6128009842975204,0.27633544921875,0.27633544921875,200619.53613281247,No,1815000.0
1403,21745,FAIRWAY ESTATES CONDOMINIUM,24000,E,Multifamily Housing,,,2040.0,22530.0039,0.9387501625,0.1461083984375,0.1461083984375,3506.6015625,No,60000.0
1404,21762,BARTON COURT APTS,112731,B,Multifamily Housing,,,2040.0,219862.51059999998,1.9503287525170536,0.1461083984375,0.1461083984375,16470.945864257814,No,281827.5
1405,21768,MARS HILL CHURCH WEST SEATTLE,25301,E,Multifamily Housing,,,2040.0,641.0754,0.025337947116714752,0.1461083984375,0.025337947116714752,641.0754,Yes,63252.5
1406,21770,FAUNTLEROY TERRACE CONDOMINIUM,33490,D,Worship Facility,Office,,2040.0,350.9613,0.010479584950731561,0.1227628173828125,0.010479584950731561,350.9613,Yes,83725.0
1407,21771,PICKERING PLACE APTS + OFFICE,29971,E,Multifamily Housing,,,2040.0,588.5829,0.019638413800006672,0.1461083984375,0.019638413800006672,588.5829,Yes,74927.5
1408,21772,ARTISTS LOFTS,36700,D,Multifamily Housing,,,2040.0,775.4751,0.021130111716621252,0.1461083984375,0.021130111716621252,775.4751,Yes,91750.0
1409,21774,W SEATTLE ELEM (HIGH POINT) (SPS-DISTRICT),20492,E,Office,Other,,2040.0,789.2613,0.03851558169041577,0.18104736328125,0.03851558169041577,789.2613,Yes,51230.0
1410,21776,FIFTEEN TWENTY-ONE SECOND AVENUE,55181,C,K-12 School,,,2040.0,1387.7504999999999,0.025149063989416645,0.12705078125,0.025149063989416645,1387.7504999999999,Yes,137952.5
1411,21777,5TH AND MADISON-Residential Portion,330433,A,Multifamily Housing,,,2040.0,693279.7101,2.098094651865885,0.1461083984375,0.1461083984375,48279.03642089844,No,826082.5
1412,21783,601 S Alaska Building,170000,B,Multifamily Housing,,,2040.0,266283.4263,1.566373095882353,0.1461083984375,0.1461083984375,24838.427734375,No,425000.0
1413,21784,GOLDEN GRAIN MACARONI,21101,E,Non-Refrigerated Warehouse,Office,,2040.0,34496.530600000006,1.6348291834510216,0.08534636230468749,0.08534636230468749,1800.8935909912109,No,52752.5
1414,21785,AM Building,45594,D,Refrigerated Warehouse,,,2040.0,1263.6099,0.027714390051322542,0.0508203125,0.027714390051322542,1263.6099,Yes,113985.0
1415,21786,615 S ALASKA BUILDING,26660,E,Other,,,2040.0,1909.6163999999999,0.07162852213053263,0.27951171875,0.07162852213053263,1909.6163999999999,Yes,66650.0
1416,21787,NWCP BLDG OC,28126,E,Non-Refrigerated Warehouse,Office,,2040.0,19861.7121,0.7061690997653417,0.0850287353515625,0.0850287353515625,2391.5182104980468,No,70315.0
1417,21792,PACIFIC PLUMBING,35000,D,Non-Refrigerated Warehouse,,,2040.0,446.3406,0.012752588571428572,0.08575927734375,0.012752588571428572,446.3406,Yes,87500.0
1418,21793,5950 6th Avenue S. Building,26150,E,Non-Refrigerated Warehouse,,,2040.0,27781.0163,1.0623715602294455,0.08575927734375,0.08575927734375,2242.6051025390625,No,65375.0
1419,21794,SEATTLE PREP - PEYTON/ADELPHIA MEMORIAL HALL,24000,E,Office,,,2040.0,0.0,0.0,0.0825830078125,0.0,0.0,Yes,60000.0
1420,21795,SEATTLE -Prep IGNATIUS HALL AND PARKING GARAGE,63584,C,K-12 School,,,2040.0,87327.6414,1.3734216375188726,0.12705078125,0.12705078125,8078.396874999999,No,158960.0
1421,21796,SEATTLE PREP - Campus,20000,F,,K-12 School,,2040.0,38887.2861,1.944364305,1.944364305,1.944364305,38887.2861,No,50000.0
1422,21807,1800 TAYLOR CONDOMINIUM,83882,C,K-12 School,,,2040.0,142038.9404,1.6933184759543167,0.12705078125,0.12705078125,10657.2736328125,No,209705.0
1423,21808,1805 BELLEVUE CONDOMINIUM,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1424,21811,80 SOUTH JACKSON BUILDING CONDOMINIUM,26088,E,Multifamily Housing,,,2040.0,19117.0713,0.7327917548298067,0.1461083984375,0.1461083984375,3811.6758984375,No,65220.0
1425,21812,81 VINE BUILDING CONDOMINIUM,36448,D,Multifamily Housing,,Retail Store,2040.0,958.0310999999999,0.026284874341527653,0.1405181640625,0.026284874341527653,958.0310999999999,Yes,91120.0
1426,21813,8501 CROWN HILL,34023,D,Multifamily Housing,,,2040.0,10592.1457,0.31132309614084586,0.1461083984375,0.1461083984375,4971.046040039063,No,85057.5
1427,21822,CARE MEDICAL BUILDING,49963,D,Multifamily Housing,,,2040.0,8413.354299999999,0.16839169585493263,0.1461083984375,0.1461083984375,7300.013911132813,No,124907.5
1428,21824,ELDORADO THE CONDOMINIUM,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1429,21825,ELDORADO II CONDO,48306,D,Multifamily Housing,,,2040.0,877.3731,0.01816281828344305,0.1461083984375,0.01816281828344305,877.3731,Yes,120765.0
1430,21826,ELDORADO IV CONDOMINIUM,27000,E,Other,,,2040.0,743.8095,0.0275485,0.27951171875,0.0275485,743.8095,Yes,67500.0
1431,21830,1111 EAST PIKE,28000,E,Multifamily Housing,,,2040.0,652.2066,0.023293092857142858,0.1461083984375,0.023293092857142858,652.2066,Yes,70000.0
1432,21836,WATERMARKE AT WALLINGFORD APTS,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1433,21838,ELLIOTT BAY CONDOMINIUM,44674,D,Multifamily Housing,,,2040.0,989.4753,0.022148795720105655,0.1461083984375,0.022148795720105655,989.4753000000001,Yes,111685.0
1434,21839,GRIFFIS BELLTOWN APARTMENTS,30236,D,Multifamily Housing,,,2040.0,845.4186,0.027960662786082814,0.1461083984375,0.027960662786082814,845.4186,Yes,75590.0
1435,21852,EMBASSY THE CONDOMINIUM,214625,B,Multifamily Housing,,Recreation,2040.0,143928.1684,0.6706029977868375,0.1461083984375,0.1461083984375,31358.51501464844,No,536562.5
1436,21859,EPIC CONDOMINIUM,45235,D,Multifamily Housing,,,2040.0,929.3769,0.020545526693931688,0.1461083984375,0.020545526693931688,929.3768999999999,Yes,113087.5
1437,21860,EQUINOX,65604,C,Multifamily Housing,,,2040.0,1486.2672,0.02265513078470825,0.1461083984375,0.02265513078470825,1486.2672,Yes,164010.0
1438,21862,ESCALA,213276,B,Multifamily Housing,,,2040.0,334601.0084,1.5688638590371162,0.1461083984375,0.1461083984375,31161.414785156252,No,533190.0
1439,21871,EVANSTON SQUARE CONDOMINIUM,593525,A,Multifamily Housing,,Retail Store,2040.0,566816.7048000001,0.9550005556631987,0.1456001953125,0.1456001953125,86417.35592285157,No,1483812.5
1440,21877,BRENTWOOD SQUARE APTS,34378,D,Multifamily Housing,Office,,2040.0,923.103,0.02685156204549421,0.134673828125,0.02685156204549421,923.103,Yes,85945.0
1441,21879,HEALTH AND REHAB OF NORTH SEATTLE,40924,D,Multifamily Housing,,,2040.0,863.3142,0.021095547844785456,0.1461083984375,0.021095547844785456,863.3142,Yes,102310.0
1442,21880,IDA CULVER HOUSE - BROADVIEW,51298,C,Senior Living Community,,,2040.0,366.2163,0.007138997621739639,0.27633544921875,0.007138997621739639,366.2163,Yes,128245.0
1443,21883,JESUS CHRIST CHURCH OF LATTER DAY SAINTS,256413,A,Multifamily Housing,,,2040.0,382960.12409999996,1.4935285032350152,0.1461083984375,0.1461083984375,37464.09276855469,No,641032.5
1444,21884,BRENTWOOD SQUARE APTS,22028,E,Worship Facility,,,2040.0,50797.2316,2.306030125295079,0.15563720703125,0.15563720703125,3428.376396484375,No,55070.0
1445,21885,NORTH 45 APARTMENTS,113346,B,Multifamily Housing,,,2040.0,2751.3062999999997,0.02427351913609655,0.1461083984375,0.02427351913609655,2751.3062999999997,Yes,283365.0
1446,21886,BRENTWOOD SQUARE APTS,44656,D,Multifamily Housing,,,2040.0,787.8303,0.01764220485489072,0.1461083984375,0.01764220485489072,787.8303,Yes,111640.0
1447,21893,GARY MERLINO CONSTRUCTION CO,25950,E,Multifamily Housing,,,2040.0,600.8534999999999,0.023154277456647398,0.1461083984375,0.023154277456647398,600.8534999999999,Yes,64875.0
1448,21894,KING MANUFACTURING,31600,D,Non-Refrigerated Warehouse,,,2040.0,91078.7383,2.8822385537974684,0.08575927734375,0.08575927734375,2709.9931640625,No,79000.0
1449,21896,PNP PROPERTIES BUILDING,35289,D,Non-Refrigerated Warehouse,,,2040.0,23391.6385,0.6628592054181189,0.08575927734375,0.08575927734375,3026.3591381835936,No,88222.5
1450,21897,JACK HOZACK INC,30000,E,Non-Refrigerated Warehouse,,,2040.0,88588.52,2.9529506666666667,0.08575927734375,0.08575927734375,2572.7783203125,No,75000.0
1451,21898,HALFON CANDY CO.,22176,E,Non-Refrigerated Warehouse,,,2040.0,76551.6749,3.452005542027417,0.08575927734375,0.08575927734375,1901.797734375,No,55440.0
1452,21902,Samson Tug & Barge,31300,D,Non-Refrigerated Warehouse,,,2040.0,13419.717700000001,0.4287449744408946,0.08575927734375,0.08575927734375,2684.265380859375,No,78250.0
1453,21904,NORTHGATE EXECUTIVE CENTER A,22000,E,Non-Refrigerated Warehouse,,,2040.0,677.1483,0.03077946818181818,0.08575927734375,0.03077946818181818,677.1483,Yes,55000.0
1454,21905,SEATTLE ATHLETIC CLUB,39541,D,Office,,,2040.0,2634.0461999999998,0.06661556865026175,0.0825830078125,0.06661556865026175,2634.0461999999998,Yes,98852.5
1455,21907,NORTH SEATTLE PROFESSIONAL CENTE,30610,D,Entertainment/Public Assembly,Office,,2040.0,163781.2544,5.350580019601438,0.14534609375000002,0.14534609375000002,4449.0439296875,No,76525.0
1456,21909,GROUP HEALTH NORTHGATE,26930,E,Office,,,2040.0,805.4621999999999,0.02990947642034905,0.0825830078125,0.02990947642034905,805.4621999999999,Yes,67325.0
1457,21913,CORRY'S DRYCLEANING,65069,C,Office,,,2040.0,29977.2985,0.4607001567566737,0.0825830078125,0.0825830078125,5373.593735351562,No,162672.5
1458,21916,UNION BAY PLAZA,20296,E,Self-Storage Facility,,,2040.0,996.2532,0.04908618446984628,0.0317626953125,0.0317626953125,644.6556640625,No,50740.0
1459,21917,LAKEVIEW MED BLDG,21704,E,Office,Office,Retail Store,2040.0,14188.1538,0.653711472539624,0.08830029296875,0.08830029296875,1916.46955859375,No,54260.0
1460,21920,BOWMAN BUILDING,35066,D,Office,,,2040.0,58331.736899999996,1.6634841983687902,0.0825830078125,0.0825830078125,2895.855751953125,No,87665.0
1461,22574,NICKERSON BUSINESS CENTER,48688,D,Laboratory,,,2040.0,79220.7351,1.627110070243181,0.88617919921875,0.88617919921875,43146.2928515625,No,121720.0
1462,21921,SAFEWAY STORE # 488,20784,E,Office,,,2040.0,600.5241,0.028893576789838334,0.0825830078125,0.028893576789838334,600.5241,Yes,51960.0
1463,21937,FINI CONDOMINIUM,34982,D,Supermarket/Grocery Store,,,2040.0,147984.3733,4.230300534560631,0.4637353515625,0.4637353515625,16222.390068359375,No,87455.0
1464,21940,FIRESIDE LANAI CONDOMINIUM,67910,C,Multifamily Housing,,,2040.0,20110.5622,0.29613550581652187,0.1461083984375,0.1461083984375,9922.221337890625,No,169775.0
1465,21941,FIRST AND BROAD CONDO (ELLINGTON),22208,E,Multifamily Housing,,,2040.0,553.4874,0.02492288364553314,0.1461083984375,0.02492288364553314,553.4874,Yes,55520.0
1466,21944,FIRST HILL PLAZA CONDOMINIUM,204419,B,Multifamily Housing,,Supermarket/Grocery Store,2040.0,199342.677,0.9751670686188662,0.1524609375,0.1524609375,31165.9123828125,No,511047.5
1467,21945,FIRST HILL PLAZA RETAIL BUILDING,231352,A,Multifamily Housing,,,2040.0,349617.2878,1.5111919836439711,0.1461083984375,0.1461083984375,33802.470195312504,No,578380.0
1468,21946,FISCHER STUDIO BUILDING CONDOMINIUM,18869,F,,Retail Store,Office,2040.0,1056.9959999999999,0.05601759499708516,0.05601759499708517,0.05601759499708516,1056.9959999999999,Yes,47172.5
1469,21950,500 ELLIOTT HOMES CONDOMINIUM,49245,D,Multifamily Housing,Office,,2040.0,30023.0311,0.6096665874708093,0.1232392578125,0.1232392578125,6068.917250976563,No,123112.5
1470,21951,507 NORTHGATE,42554,D,Multifamily Housing,,,2040.0,1016.0217,0.023876056304930206,0.1461083984375,0.023876056304930206,1016.0217,Yes,106385.0
1471,21954,M.L. KING FAMILY HOUSING,151210,B,,Multifamily Housing,Retail Store,2040.0,174839.84859999997,1.1562717320283047,0.1369607421875,0.1369607421875,20709.833826171878,No,378025.0
1472,21955,OFC/RETAIL,32038,D,Multifamily Housing,,,2040.0,10567.572999999999,0.3298449653536425,0.1461083984375,0.1461083984375,4681.020869140625,No,80095.0
1473,21958,ELEKTRA CONDOMINIUM,23910,E,Office,Retail Store,,2040.0,12308.3128,0.5147767795901297,0.0886814453125,0.0886814453125,2120.373357421875,No,59775.0
1474,21964,BALLARD BAPTIST CHURCH,151680,B,Multifamily Housing,,,2040.0,428843.4026,2.827290365242616,0.1461083984375,0.1461083984375,22161.721875000003,No,379200.0
1475,22025,AROS APTS,21765,E,Worship Facility,,,2040.0,21151.829899999997,0.9718277004364805,0.15563720703125,0.15563720703125,3387.443811035156,No,54412.5
1476,22034,NELSON MANOR-LOW INCOME SENIOR,24032,E,Multifamily Housing,,,2040.0,538.866,0.022422852862849535,0.1461083984375,0.022422852862849535,538.866,Yes,60080.0
1477,22039,TRUE NORTH APARTMENTS,27553,E,Multifamily Housing,,,2040.0,667.098,0.024211447029361594,0.1461083984375,0.024211447029361594,667.098,Yes,68882.5
1478,22046,NEPTUNE APARTMENTS,240477,A,Multifamily Housing,,,2040.0,189539.74659999998,0.7881824315838936,0.1461083984375,0.1461083984375,35135.70933105469,No,601192.5
1479,22058,RIANNA APTS & RETAIL,260572,A,Multifamily Housing,,Retail Store,2040.0,312020.2046,1.1974433346637399,0.1440755859375,0.1440755859375,37542.06357890625,No,651430.0
1480,22062,SEATTLE UNIVERSITY (MAIN CAMPUS),149771,B,Multifamily Housing,,Other,2040.0,40824.3728,0.2725786220296319,0.15277856445312502,0.15277856445312502,22881.798376708986,No,374427.5
1481,22066,HELEN V,1719643,A,College/University,,,2040.0,3093878.0936000003,1.799139759589636,0.3716235351562499,0.3716235351562499,639059.8108666991,No,4299107.5
1482,22078,IMMACULATE CONCEPTION CHURCH,24316,E,Multifamily Housing,,,2040.0,32698.3733,1.3447266532324396,0.1461083984375,0.1461083984375,3552.7718164062503,No,60790.0
1483,22107,TEN-O-FIVE APARTMENTS,26560,E,Worship Facility,,,2040.0,59806.298599999995,2.2517431701807227,0.15563720703125,0.15563720703125,4133.72421875,No,66400.0
1484,22110,GAINSBOROUGH CONDOMINIUM,31659,D,Multifamily Housing,,,2040.0,107760.09559999999,3.403774459079566,0.1461083984375,0.1461083984375,4625.645786132813,No,79147.5
1485,22113,GALER GARDENS CONDOMINIUM,90000,C,Multifamily Housing,,,2040.0,206866.8791,2.2985208788888887,0.1461083984375,0.1461083984375,13149.755859375,No,225000.0
1486,22115,GALLEON APARTMENTS,35619,D,Multifamily Housing,,Retail Store,2040.0,1536.7167,0.04314317358713046,0.14229687500000002,0.04314317358713046,1536.7167,Yes,89047.5
1487,22116,GALLERY BELLTOWN,20598,E,Multifamily Housing,,,2040.0,551.2581,0.026762700262161376,0.1461083984375,0.026762700262161376,551.2581,Yes,51495.0
1488,22118,PROVIDENCE GAMELIN HOUSE,198936,B,Multifamily Housing,,Office,2040.0,204375.745,1.0273441961233762,0.14547314453125001,0.14547314453125001,28939.845480468754,No,497340.0
1489,22122,GARDEN COURT CONDOMINIUM,77823,C,Multifamily Housing,,,2040.0,40916.8886,0.5257685851226501,0.1461083984375,0.1461083984375,11370.593891601564,No,194557.5
1490,22123,GARDEN COURT ON BELMONT CONDOMINIUM,58601,C,Multifamily Housing,,,2040.0,200973.1675,3.4295177130083108,0.1461083984375,0.1461083984375,8562.098256835938,No,146502.5
1491,22135,THE ARCHES APTS,48560,D,Multifamily Housing,,,2040.0,28245.0537,0.58165267092257,0.1461083984375,0.1461083984375,7095.023828125,No,121400.0
1492,22136,COLUMBIA PLACE,25174,E,Multifamily Housing,,,2040.0,746.433,0.029650949392230078,0.1461083984375,0.029650949392230078,746.433,Yes,62935.0
1493,22138,TWO SYNAGOGUES LLC,52228,C,Multifamily Housing,,,2040.0,1531.2762,0.029319066401164127,0.1461083984375,0.029319066401164127,1531.2762,Yes,130570.0
1494,22139,KING PLAZA,22029,E,Worship Facility,,,2040.0,46600.7859,2.115429020836171,0.15563720703125,0.15563720703125,3428.5320336914065,No,55072.5
1495,22142,SAFEWAY #219,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1496,23299,PIGOTT BUILDING,25946,E,Supermarket/Grocery Store,,,2040.0,215408.7027,8.302193120326832,0.4637353515625,0.4637353515625,12032.077431640626,No,64865.0
1497,22149,ROGERS ELEMENTARY (SPS-DISTRICT),54372,C,Office,,,2040.0,1297.8036,0.023868969322445376,0.0825830078125,0.023868969322445376,1297.8036,Yes,135930.0
1498,22150,GENESEE APARTMENTS,42166,D,K-12 School,,,2040.0,73230.69559999999,1.7367237964236586,0.12705078125,0.12705078125,5357.2232421875,No,105415.0
1499,22165,MICHIGAN STREET BUILDINGS,50649,C,Multifamily Housing,,,2040.0,20487.7806,0.40450513534324467,0.1461083984375,0.1461083984375,7400.244272460938,No,126622.5
1500,22166,GEORGETOWN CENTER - BLDG A,40120,D,Non-Refrigerated Warehouse,Office,,2040.0,25470.6446,0.6348615304087737,0.08556870117187498,0.08556870117187498,3433.016291015624,No,100300.0
1501,22170,GILMORE APTS,56193,C,Retail Store,,,2040.0,29308.0007,0.5215596373213746,0.1206982421875,0.1206982421875,6782.3963232421875,No,140482.5
1502,22194,32 UNIT APT,57977,C,Multifamily Housing,Retail Store,,2040.0,33910.600099999996,0.5848974610621452,0.141788671875,0.141788671875,8220.481829296874,No,144942.5
1503,22210,32 UNIT APT,30044,D,Multifamily Housing,,,2040.0,819.0153,0.027260527892424447,0.1461083984375,0.027260527892424447,819.0153,Yes,75110.0
1504,22223,ST. ALPHONSUS SCHOOL,32753,D,Multifamily Housing,,,2040.0,926.0369999999999,0.028273349006197903,0.1461083984375,0.028273349006197903,926.0369999999999,Yes,81882.5
1505,22230,THE BALLARD MARKET,35448,D,K-12 School,,,2040.0,72853.9713,2.0552350287745433,0.12705078125,0.12705078125,4503.69609375,No,88620.0
1506,22238,MARKET TERRACE APTS 30 UNITS,29214,E,Supermarket/Grocery Store,,,2040.0,269694.2822,9.231679407133567,0.4637353515625,0.4637353515625,13547.564560546874,No,73035.0
1507,22239,GILMAN COURT APARTMENTS,21176,E,Multifamily Housing,,,2040.0,727.5078,0.03435529845107669,0.1461083984375,0.03435529845107669,727.5078,Yes,52940.0
1508,22240,SAFEWAY STORE # 1477,30854,D,Multifamily Housing,,Office,2040.0,914.4747,0.029638772930576263,0.134673828125,0.029638772930576263,914.4747,Yes,77135.0
1509,22252,N F CORPORATION-1415 NW 52ND,47034,D,Supermarket/Grocery Store,,,2040.0,325770.4614,6.926275915295317,0.4637353515625,0.4637353515625,21811.328525390625,No,117585.0
1510,22259,RUDD COMPANY,34580,D,Entertainment/Public Assembly,Office,,2040.0,57475.525200000004,1.662103100057837,0.15360439453125,0.15360439453125,5311.639962890625,No,86450.0
1511,22261,RUDD COMPANY,31140,D,Other,Retail Store,Non-Refrigerated Warehouse,2040.0,44032.922399999996,1.4140309055876685,0.189242138671875,0.189242138671875,5893.000198242187,No,77850.0
1512,22264,RUDD COMPANY,41478,D,Non-Refrigerated Warehouse,Office,,2040.0,78986.50349999999,1.9042987487342686,0.0850287353515625,0.0850287353515625,3526.821884912109,No,103695.0
1513,22267,LAUREN MAY APARTMENTS,39840,D,Non-Refrigerated Warehouse,,,2040.0,829.7505,0.02082707078313253,0.08575927734375,0.02082707078313253,829.7505,Yes,99600.0
1514,23343,CENTURYLINK: LAKE CITY GARAGE,24828,E,Multifamily Housing,,,2040.0,111300.2526,4.482852126631223,0.1461083984375,0.1461083984375,3627.57931640625,No,62070.0
1515,22279,KRISTINE APTS,30139,D,Other,,,2040.0,40961.2986,1.3590795514117922,0.27951171875,0.27951171875,8424.20369140625,No,75347.5
1516,22282,SCHWABACHER HOUSE,27860,E,Multifamily Housing,,,2040.0,669.7359,0.024039335965541996,0.1461083984375,0.024039335965541996,669.7359,Yes,69650.0
1517,22290,SUNRISE MANOR,36248,D,Multifamily Housing,,,2040.0,876.3057,0.024175284153608475,0.1461083984375,0.024175284153608475,876.3057,Yes,90620.0
1518,22294,BALLARD RETIREMENT MANOR,26347,E,Multifamily Housing,,,2040.0,807.7491,0.030658105287129464,0.1461083984375,0.030658105287129464,807.7491,Yes,65867.5
1519,22299,ON THE PARK APARTMENTS,30720,D,Multifamily Housing,,,2040.0,65383.122899999995,2.128356865234375,0.1461083984375,0.1461083984375,4488.450000000001,No,76800.0
1520,22308,BALLARD HOUSE,270371,A,Multifamily Housing,,,2040.0,189894.0938,0.7023463825632187,0.1461083984375,0.1461083984375,39503.47379394531,No,675927.5
1521,22312,SEATTLE PUBLIC LIBRARY (BALLARD BRANCH),52926,C,Multifamily Housing,,,2040.0,24806.604799999997,0.4687035634659713,0.1461083984375,0.1461083984375,7732.933095703125,No,132315.0
1522,22314,APARTMENTS,18100,F,Services,Services,,2040.0,34335.9552,1.8970140994475135,1.8970140994475135,1.8970140994475135,34335.9552,No,45250.0
1523,22315,BALLARD 57,33850,D,Multifamily Housing,,,2040.0,737.1252,0.021776224519940914,0.1461083984375,0.021776224519940914,737.1252,Yes,84625.0
1524,22323,THE LANDMARK,23349,E,Multifamily Housing,,,2040.0,18724.612399999998,0.8019449398261167,0.1461083984375,0.1461083984375,3411.4849951171877,No,58372.5
1525,22327,BALLARD MASONIC TEMPLE,28657,E,Multifamily Housing,,Office,2040.0,10889.5192,0.37999508671528776,0.13721484375,0.13721484375,3932.16577734375,No,71642.5
1526,22332,BALLARD SQUARE,21528,E,Entertainment/Public Assembly,,,2040.0,8091.190699999999,0.3758449786324786,0.165166015625,0.165166015625,3555.693984375,No,53820.0
1527,22334,LEVA ON MARKET APTS,25828,E,Retail Store,,,2040.0,8751.443,0.3388354886170048,0.1206982421875,0.1206982421875,3117.39419921875,No,64570.0
1528,22339,511 WEST MERCER PLACE,235255,A,Multifamily Housing,,Retail Store,2040.0,179370.30149999997,0.7624505387770716,0.14534609375000002,0.14534609375000002,34193.39528515626,No,588137.5
1529,22340,515 FIRST AVENUE WEST CONDOMINIUM,24070,E,Multifamily Housing,,,2040.0,18415.1947,0.765068329871209,0.1461083984375,0.1461083984375,3516.8291503906253,No,60175.0
1530,22347,FIX BUILDING THE CONDOMINIUM,20406,E,Multifamily Housing,,,2040.0,11122.694800000001,0.5450698226011957,0.1461083984375,0.1461083984375,2981.4879785156254,No,51015.0
1531,22351,FLORENTINE CONDOMINIUM,34909,D,Multifamily Housing,,,2040.0,609.5187,0.017460216563063964,0.1461083984375,0.017460216563063964,609.5187,Yes,87272.5
1532,22352,FLORERA,167429,B,Multifamily Housing,Retail Store,,2040.0,3395.6261999999997,0.020280991942853387,0.143821484375,0.020280991942853387,3395.6261999999997,Yes,418572.5
1533,23355,GRAHAM VIEW,62088,C,Multifamily Housing,,Retail Store,2040.0,33938.1683,0.5466139721041102,0.14204277343750002,0.14204277343750002,8819.151717187502,No,155220.0
1534,22353,PARKWAY HOUSE,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1535,23360,24 UNIT APARTMENT/1ST FL OFFICE,45201,D,Multifamily Housing,,,2040.0,1346.031,0.029778788079909736,0.1461083984375,0.029778788079909736,1346.031,Yes,113002.5
1536,22354,THE FONTANELLE,0,F,,,,2040.0,0.0,0.0,0.0,0.0,0.0,No,0.0
1537,22356,FORTUNE VIEW CONDOMINIUM,43330,D,Multifamily Housing,,,2040.0,1117.1807999999999,0.025783078698361408,0.1461083984375,0.025783078698361408,1117.1807999999999,Yes,108325.0
1538,22361,41ST AVENUE CONDOMINIUM,32112,D,Multifamily Housing,,,2040.0,19731.7253,0.6144657853761833,0.1461083984375,0.1461083984375,4691.832890625,No,80280.0
1539,22363,FORTE' CONDOMINIUM,29888,E,Multifamily Housing,,,2040.0,17848.8022,0.5971895811027836,0.1461083984375,0.1461083984375,4366.8878125,No,74720.0
1540,22371,420 MELROSE CONDOMINIUM,47647,D,Multifamily Housing,,,2040.0,1383.6528,0.029039662518101875,0.1461083984375,0.029039662518101875,1383.6528,Yes,119117.5
1541,22372,1400 TAYLOR CONDOMINIUM,25968,E,Multifamily Housing,,,2040.0,867.8871,0.033421407116451016,0.1461083984375,0.033421407116451016,867.8871,Yes,64920.0
1542,22390,FREMONT VISTA CONDOMINIUM,21788,E,Multifamily Housing,,,2040.0,519.0219,0.023821456765191845,0.1461083984375,0.023821456765191845,519.0219,Yes,54470.0
1543,22395,LILAC LODGE,27533,E,Multifamily Housing,,,2040.0,15032.3867,0.5459770711509824,0.1461083984375,0.1461083984375,4022.802534179688,No,68832.5
1544,22397,FUJISADA CONDOMINIUM,30216,D,Multifamily Housing,,,2040.0,937.4724,0.031025694996028592,0.1461083984375,0.031025694996028592,937.4724,Yes,75540.0
1545,22414,RUSSELL PARK APARTMENTS,28164,E,Multifamily Housing,,Office,2040.0,23351.27,0.8291176679448942,0.134673828125,0.134673828125,3792.9536953125003,No,70410.0
1546,22418,CENTRAL PARK APTS 30 UNITS,41046,D,Multifamily Housing,,,2040.0,816.3468,0.01988858354041807,0.1461083984375,0.01988858354041807,816.3468,Yes,102615.0
1547,22420,CENTURYLINK: SUNSET CO,24948,E,Multifamily Housing,,,2040.0,555.7617,0.022276803751803752,0.1461083984375,0.022276803751803752,555.7617,Yes,62370.0
1548,22438,BALLARD 14 LLC BLDG,30554,D,Other,,,2040.0,4494.9663,0.14711547751521895,0.27951171875,0.14711547751521895,4494.9663,Yes,76385.0
1549,22440,OFFICE MAX,40445,D,Worship Facility,,,2040.0,46595.6611,1.1520746965014217,0.15563720703125,0.15563720703125,6294.746838378906,No,101112.5
1550,22446,SALTY DOG STUDIO,23500,E,Retail Store,,,2040.0,9610.6817,0.4089651787234042,0.1206982421875,0.1206982421875,2836.40869140625,No,58750.0
1551,22454,GOODWILL BALLARD,24913,E,Non-Refrigerated Warehouse,,,2040.0,1409.424,0.05657383695259503,0.08575927734375,0.05657383695259503,1409.424,Yes,62282.5
1552,22460,GILMANOR APARTMENTS,23067,E,Retail Store,,,2040.0,49734.1692,2.1560744440109247,0.1206982421875,0.1206982421875,2784.1463525390623,No,57667.5
1553,22470,"TEMPO APTS -2305, -2310, -2300",23728,E,Multifamily Housing,,,2040.0,516.6863999999999,0.02177538772757923,0.1461083984375,0.02177538772757923,516.6863999999999,Yes,59320.0
1554,22479,QFC MARKET,28880,E,Multifamily Housing,,,2040.0,7465.9625,0.2585167070637119,0.1461083984375,0.1461083984375,4219.610546875,No,72200.0
